review_text,score,at,review_url,user_name
"Blinkit pe groceries nahi milta, Amazon se order karta hoon. Happens every reorder cycle.",3,2024-10-10T20:45:34+00:00,https://play.google.com/store/apps/details/review/100348,user_148
Blinkit is great for groceries but I never think to order groceries here. Wish the homepage showed this category.,2,2024-05-19T12:14:07+00:00,https://play.google.com/store/apps/details/review/100349,user_149
Good app but missing detergent. Nykaa has better personal care range. BigBasket still wins here for me.,2,2024-07-16T02:50:46+00:00,https://play.google.com/store/apps/details/review/100350,user_150
Why doesn't Blinkit have diapers? I always buy from Amazon instead. Instamart has better variety lately.,4,2024-11-07T19:11:53+00:00,https://play.google.com/store/apps/details/review/100351,user_151
I wish Blinkit had more brands in baby care. Zepto seems better for that. Nykaa feels safer for this purchase.,5,2024-04-26T23:52:26+00:00,https://play.google.com/store/apps/details/review/100352,user_152
Fast delivery for milk and bread but electronics selection is very limited. Amazon is my fallback always.,1,2023-09-19T04:26:30+00:00,https://play.google.com/store/apps/details/review/100353,user_153
Didn't know Blinkit sells baby care until my friend mentioned it. Would buy if assortment improved.,2,2025-03-03T04:23:27+00:00,https://play.google.com/store/apps/details/review/100354,user_154
Fast delivery for milk and bread but health pharmacy selection is very limited. Never saw an promo for this category.,3,2023-08-18T10:16:34+00:00,https://play.google.com/store/apps/details/review/100355,user_155
Fast delivery for milk and bread but personal care selection is very limited. Never saw an promo for this category.,2,2023-11-03T10:49:33+00:00,https://play.google.com/store/apps/details/review/100356,user_156
Good app but missing shampoo. Nykaa has better personal care range. Category tab feels hidden.,2,2023-04-28T01:22:25+00:00,https://play.google.com/store/apps/details/review/100357,user_157
I wish Blinkit had more brands in home essentials. Zepto seems better for that. Search never surfaces these products.,5,2025-05-25T17:34:55+00:00,https://play.google.com/store/apps/details/review/100358,user_158
"Blinkit pe home essentials nahi milta, Amazon se order karta hoon. Price seems higher than competitors.",4,2025-05-26T21:46:44+00:00,https://play.google.com/store/apps/details/review/100359,user_159
Good app but missing vitamins. Nykaa has better personal care range. Been using Blinkit for two years.,2,2024-05-06T02:30:44+00:00,https://play.google.com/store/apps/details/review/100360,user_160
I wish Blinkit had more brands in baby care. Zepto seems better for that. Might switch to Zepto next time.,4,2024-11-17T22:42:41+00:00,https://play.google.com/store/apps/details/review/100361,user_161
Didn't know Blinkit sells stationery until my friend mentioned it. Might switch to Zepto next time.,4,2023-03-29T06:14:54+00:00,https://play.google.com/store/apps/details/review/100362,user_162
Fast delivery for milk and bread but baby care selection is very limited. Been using Blinkit for two years.,4,2024-12-18T07:00:27+00:00,https://play.google.com/store/apps/details/review/100363,user_163
Fast delivery for milk and bread but pet supplies selection is very limited. Same thought last month.,1,2024-03-21T23:00:27+00:00,https://play.google.com/store/apps/details/review/100364,user_164
Didn't know Blinkit sells baby care until my friend mentioned it. Noticed this after the app update.,4,2025-02-26T16:51:30+00:00,https://play.google.com/store/apps/details/review/100365,user_165
I wish Blinkit had more brands in pet supplies. Zepto seems better for that. Especially in Bangalore.,3,2023-10-20T10:04:33+00:00,https://play.google.com/store/apps/details/review/100366,user_166
Didn't know Blinkit sells home essentials until my friend mentioned it. Especially in Bangalore.,5,2023-08-23T08:30:30+00:00,https://play.google.com/store/apps/details/review/100367,user_167
Blinkit is great for groceries but I never think to order home essentials here. Wish the homepage showed this category.,5,2024-06-17T12:17:17+00:00,https://play.google.com/store/apps/details/review/100368,user_168
Didn't know Blinkit sells baby care until my friend mentioned it. Wish the homepage showed this category.,1,2023-09-26T01:27:45+00:00,https://play.google.com/store/apps/details/review/100369,user_169
I wish Blinkit had more brands in home essentials. Zepto seems better for that. BigBasket still wins here for me.,4,2025-03-25T02:41:30+00:00,https://play.google.com/store/apps/details/review/100370,user_170
Fast delivery for milk and bread but personal care selection is very limited. Instamart has better variety lately.,5,2024-08-02T04:55:45+00:00,https://play.google.com/store/apps/details/review/100371,user_171
I wish Blinkit had more brands in groceries. Zepto seems better for that. Amazon is my fallback always.,4,2024-06-09T15:14:29+00:00,https://play.google.com/store/apps/details/review/100372,user_172
Good app but missing dog food. Nykaa has better personal care range. Amazon is my fallback always.,1,2024-06-03T20:37:55+00:00,https://play.google.com/store/apps/details/review/100373,user_173
Didn't know Blinkit sells baby care until my friend mentioned it. Needs better in-app discovery.,3,2024-08-23T12:09:29+00:00,https://play.google.com/store/apps/details/review/100374,user_174
Fast delivery for milk and bread but personal care selection is very limited. Delivery was fine though.,4,2023-05-07T14:36:51+00:00,https://play.google.com/store/apps/details/review/100375,user_175
Fast delivery for milk and bread but personal care selection is very limited. Been using Blinkit for two years.,5,2024-04-26T22:16:38+00:00,https://play.google.com/store/apps/details/review/100376,user_176
Why doesn't Blinkit have milk? I always buy from Amazon instead. Category tab feels hidden.,3,2023-05-12T14:33:13+00:00,https://play.google.com/store/apps/details/review/100377,user_177
"Blinkit pe groceries nahi milta, Amazon se order karta hoon. Search never surfaces these products.",5,2024-05-25T06:29:36+00:00,https://play.google.com/store/apps/details/review/100378,user_178
"Blinkit pe baby care nahi milta, Amazon se order karta hoon. Price seems higher than competitors.",4,2024-10-19T17:44:00+00:00,https://play.google.com/store/apps/details/review/100379,user_179
Fast delivery for milk and bread but pet supplies selection is very limited.,2,2024-04-24T19:21:42+00:00,https://play.google.com/store/apps/details/review/100380,user_180
Fast delivery for milk and bread but electronics selection is very limited. Might switch to Zepto next time.,2,2025-01-25T09:29:38+00:00,https://play.google.com/store/apps/details/review/100381,user_181
Why doesn't Blinkit have shampoo? I always buy from Amazon instead. Been using Blinkit for two years.,3,2023-04-30T20:55:22+00:00,https://play.google.com/store/apps/details/review/100382,user_182
Didn't know Blinkit sells baby care until my friend mentioned it. Been using Blinkit for two years.,5,2025-04-18T12:06:44+00:00,https://play.google.com/store/apps/details/review/100383,user_183
"Blinkit pe pet supplies nahi milta, Amazon se order karta hoon. Noticed this after the app update.",5,2024-06-07T03:29:08+00:00,https://play.google.com/store/apps/details/review/100384,user_184
Didn't know Blinkit sells personal care until my friend mentioned it. Noticed this after the app update.,2,2024-08-08T05:08:05+00:00,https://play.google.com/store/apps/details/review/100385,user_185
Good app but missing shampoo. Nykaa has better personal care range. My friends feel the same.,5,2023-09-15T03:44:50+00:00,https://play.google.com/store/apps/details/review/100386,user_186
I wish Blinkit had more brands in pet supplies. Zepto seems better for that. Happens every reorder cycle.,4,2024-07-19T22:03:59+00:00,https://play.google.com/store/apps/details/review/100387,user_187
I wish Blinkit had more brands in electronics. Zepto seems better for that. Wish the homepage showed this category.,5,2024-03-18T14:52:59+00:00,https://play.google.com/store/apps/details/review/100388,user_188
Why doesn't Blinkit have detergent? I always buy from Amazon instead. Amazon is my fallback always.,3,2025-04-09T13:22:43+00:00,https://play.google.com/store/apps/details/review/100389,user_189
Good app but missing detergent. Nykaa has better personal care range. Instamart has better variety lately.,4,2023-10-29T09:26:50+00:00,https://play.google.com/store/apps/details/review/100390,user_190
I wish Blinkit had more brands in home essentials. Zepto seems better for that. Instamart has better variety lately.,5,2024-03-13T17:12:41+00:00,https://play.google.com/store/apps/details/review/100391,user_191
Why doesn't Blinkit have milk? I always buy from Amazon instead. Would buy if assortment improved.,5,2023-11-07T05:16:15+00:00,https://play.google.com/store/apps/details/review/100392,user_192
Good app but missing shampoo. Nykaa has better personal care range. Would buy if assortment improved.,1,2024-01-24T08:47:43+00:00,https://play.google.com/store/apps/details/review/100393,user_193
Good app but missing detergent. Nykaa has better personal care range. Would buy if assortment improved.,4,2024-07-30T15:47:25+00:00,https://play.google.com/store/apps/details/review/100394,user_194
"Blinkit pe baby care nahi milta, Amazon se order karta hoon. Needs better in-app discovery.",5,2025-03-12T10:29:45+00:00,https://play.google.com/store/apps/details/review/100395,user_195
Blinkit is great for groceries but I never think to order stationery here. Never saw an promo for this category.,3,2023-09-07T00:52:37+00:00,https://play.google.com/store/apps/details/review/100396,user_196
Good app but missing shampoo. Nykaa has better personal care range. Search never surfaces these products.,2,2024-11-10T14:09:33+00:00,https://play.google.com/store/apps/details/review/100397,user_197
Good app but missing earphones. Nykaa has better personal care range.,5,2024-12-01T19:16:13+00:00,https://play.google.com/store/apps/details/review/100398,user_198
I wish Blinkit had more brands in pet supplies. Zepto seems better for that. Price seems higher than competitors.,4,2023-03-24T17:33:38+00:00,https://play.google.com/store/apps/details/review/100399,user_199
